codigo,producto,familia,cantidad,coste,venta,margen_coste,margen_venta,beneficio,familia_legible
013609,COCACOLA ZERO ,AQ J2,21.0,148.12,217.8,0.215220069499155,0.17710378136517899,69.68,bebidas sin alcohol
204700,COCACOLA ZERO ,AQ J2,10.0,28.54,45.38,0.31409012723913604,0.239017188188629,16.840000000000003,bebidas sin alcohol
030437-P,COCACOLA ZERO ,AQ J2,0.0,0.0,-3.84,1,1,-3.84,bebidas sin alcohol
030437,COCACOLA ZERO ,AQ J2,1093.0,626.230000000001,980.849999999998,0.29460520868484097,0.227563744304816,354.61999999999694,bebidas sin alcohol
081314,COCACOLA ZERO ,AQ J2,58.0,60.2,85.38,0.172010927761459,0.146765634762468,25.179999999999996,bebidas sin alcohol
600765,COCACOLA ZERO ,AQ J2,14.0,15.96,23.8,0.355263157894737,0.26213592233009697,7.84,bebidas sin alcohol
006248,COCACOLA ZERO ,AQ J2,236.0,313.08,488.37,0.289346424276211,0.22441325219375302,175.29000000000002,bebidas sin alcohol
047301,COCACOLA ZERO ,AQ J2,63.0,177.25,251.64,0.173394118127034,0.147771422617837,74.38999999999999,bebidas sin alcohol
047301-P,COCACOLA ZERO ,AQ J2,0.0,0.0,-1.92,1,1,-1.92,bebidas sin alcohol
037114,COCACOLA ZERO ,AQ J2,230.0,237.14,344.9,0.20216181535195102,0.168165227650959,107.76,bebidas sin alcohol
029394-P,COCACOLA ZERO ,AQ J2,0.0,0.0,-5.52,1,1,-5.52,bebidas sin alcohol
029394,COCACOLA ZERO ,AQ J2,988.0,568.160000000001,885.739999999998,0.288494321818318,0.22390034393880398,317.57999999999697,bebidas sin alcohol
045127,COCACOLA ZERO ,AQ J2,145.0,191.93,302.16,0.301268196523094,0.231518911572621,110.23000000000002,bebidas sin alcohol
030639,COCACOLA ,AQ J2,29.0,205.76,299.88,0.20447857891083798,0.169765226622577,94.12,bebidas sin alcohol
006619-P,COCACOLA ,AQ J2,0.0,0.0,-0.64,1,1,-0.64,bebidas sin alcohol
006619,COCACOLA ,AQ J2,45.0,126.41,180.5,0.180183464405801,0.152674113678181,54.09,bebidas sin alcohol
  ,,,,,,  ,18,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
009492,COCIDO LITORAL ,AQ JU,24.0,56.01,72.38,0.174764246644269,0.148765377515944,16.369999999999997,otros
600790,COCKTAIL DE ,A0 KI,4.0,8.76,11.8,0.224657534246575,0.18344519015660002,3.040000000000001,otros
015393,COCKTAIL ,AQ JM,7.0,11.9098,18.2,0.389291324638684,0.280208562260999,6.290199999999999,otros
214404,COCO BORN ,AQ JM,19.0,20.01,27.55,0.330738476915389,0.24853754712348197,7.539999999999999,otros
601031,COCO RALLADO ,AQ JM,5.0,4.25,7.15,0.529347593582889,0.34612641089836005,2.9000000000000004,otros
600434,COCOS BLISTER ,AFAK,4.0,6.6,10.4,0.432727272727273,0.302030456852792,3.8000000000000007,otros
034176,COCTEL ,AQ JL,96.0,92.0447999999998,141.4,0.396780303030304,0.28406779661017,49.35520000000021,otros
217703,COCTEL ,AQ JM,27.0,21.8259,32.4,0.34956842350351897,0.259022378869853,10.574099999999998,otros
079021,COCTEL ,AQ JM,13.0,12.4644,19.5,0.42252407584072105,0.297024200164069,7.0356000000000005,otros
217702,COCTEL ,AQ JM,19.0,14.128202,22.8,0.467149310165711,0.31840611376694,8.671798,otros
217701,COCTEL ,AQ JM,30.0,24.252,36.0,0.349538182417945,0.259005774695225,11.748,otros
061772,COCTEL ,AQ JM,5.0,8.3942,12.5,0.353813563911011,0.26134585539894,4.1058,otros
222755,COCTEL ,AQ JM,4.0,3.744,5.4,0.31118881118881403,0.237333333333335,1.656,otros
217704,COCTEL ,AQ JM,33.0,24.5058,39.6,0.46909191812847295,0.319307398223295,15.0942,otros
064493,COCTEL ,AQ JM,14.0,16.5064,23.1,0.272233800222944,0.213980952380952,6.593600000000002,otros
217705,COCTEL ,AQ JM,43.0,31.9307,51.6,0.469147531714278,0.319333165381187,19.6693,otros
217706,COCTEL ,AQ JM,39.0,28.9614,46.8,0.469102761857947,0.31931242254604497,17.838599999999996,otros
222756,COCTEL ,AQ JL,2.0,0.0,0.0,1,1,0.0,otros
222766,COCTEL ,AQ JL,5.0,1.9456,3.2,0.495215311004784,0.3312,1.2544000000000002,otros
026535,COCTEL ,AQ JM,7.0,7.35,11.83,0.46285714285714297,0.31640625,4.48,otros
026519,COCTEL ,AQ JM,27.0,50.87,77.23,0.380048966170452,0.275388030053067,26.360000000000007,otros
026525,COCTEL ,AQ JM,51.0,62.3,105.96,0.546184152925727,0.353246508116271,43.66,otros
215320,COCTEL ,AQ JL,173.0,130.21,167.03,0.16644650948468,0.142695364194809,36.81999999999999,otros
013790,COCTEL ,AQ JV,10.0,13.35,18.65,0.270037453183521,0.212621645532291,5.299999999999999,otros
082016,COCTEL SARASA ,AQ JV,9.0,10.19,18.0,0.605763225979125,0.37724318017667696,7.81,otros
218337,COCTELEO ,AQ JM,5.0,3.5626,6.0,0.531083019041251,0.346867552207463,2.4374,otros
092522,COGOLLO ,AEAI,39.0,49.55,66.85,0.321251261352169,0.24314168754200502,17.299999999999997,otros
064916,COL GRANEL E/K                                    ,AEAI,0.0,0.0,0.0,1,1,0.0,otros
216376,COLACAO 0% ,AQ I7,14.0,49.18,61.58,0.138321194868572,0.1215133263723,12.4,bebidas sin alcohol
097677,COLACAO 383G                                      ,AQ I7,40.0,126.8,161.1,0.154922569544021,0.134141087575409,34.3,bebidas sin alcohol
040220,COLACAO 6 S. ,AQ I7,22.0,46.26,62.82,0.234473136029556,0.189937819776049,16.560000000000002,bebidas sin alcohol
018837,COLACAO 760G                                      ,AQ I7,4.0,22.4,27.36,0.110389610389611,0.0994152046783628,4.960000000000001,bebidas sin alcohol
007536,COLGADOR PATO ,A3 BA,3.0,6.0,10.77,0.483480716253443,0.325909673753281,4.77,otros
601091,COLGATE EXTRA ,A3 BU,6.0,3.0,7.2,1.18181818181818,0.541666666666666,4.2,otros
022040,COLIFLOR ,A0 K6,1.0,1.44,1.95,0.354166666666667,0.261538461538462,0.51,otros
039506,COLINES ,AQ JG,41.0,26.71,45.1,0.554445180427959,0.356683649837888,18.39,otros
036495,COLONIA ,A3 BO,1.0,1.47,2.1,0.180637544273905,0.152999999999998,0.6300000000000001,otros
038210,COLONIA ,A3 BO,2.0,2.92,4.46,0.262328767123288,0.20781334780249602,1.54,otros
217916,COLONIA ,A3 BO,8.0,17.95,22.8,0.049644328828933194,0.0472963340680555,4.850000000000001,otros
218987,COLORANTE ,AQ JB,18.0,9.81,15.58,0.444092299138171,0.307523486831973,5.77,otros
600102,COLORANTES ,,4.0,8.716,12.4,0.29327464641829,0.22676903721147798,3.684000000000001,otros
058710,COLUTORIO ,A3 BL,2.0,6.14,10.3,0.386351522330202,0.278682221721671,4.160000000000001,otros
015542,COMIDA ,AQ JN,5.0,7.39,11.5,0.41472505843277097,0.29314887437719,4.11,otros
019102,COMIDA GATO ,AQ JN,29.0,41.47,56.55,0.23978779840848802,0.19341035515618302,15.079999999999998,mascotas
033727,COMIDA GATO ,AQ JN,12.0,48.1,66.4,0.254940464940465,0.203149449764981,18.300000000000004,mascotas
019071,COMIDA GATO ,AQ JN,5.0,2.75,4.5,0.48727272727272697,0.327628361858191,1.75,mascotas
  ,,,,,,  ,19,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
019072,COMIDA GATO ,AQ JN,37.0,21.43,32.96,0.398269206295338,0.284830134642339,11.53,mascotas
019074,COMIDA GATO ,AQ JN,75.0,41.47,67.68,0.483506149023391,0.32592123014905505,26.210000000000008,mascotas
037103,COMIDA GATO ,AQ JN,10.0,6.28,11.0,0.5923566878980889,0.37200000000000005,4.72,mascotas
213219,COMIDA GATO ,AQ JN,18.0,35.02,53.33,0.38451015004413003,0.27772288273356,18.309999999999995,mascotas
214096,COMIDA GATO ,AQ JN,4.0,9.56,16.52,0.571082160517306,0.36349605060073203,6.959999999999999,mascotas
037139,COMIDA GATO ,AQ JN,3.0,14.55,23.07,0.44143705092158697,0.306247886884379,8.52,mascotas
205743,COMIDA GATO ,AQ JN,50.0,17.72,29.84,0.530140570490458,0.34646527300464397,12.12,mascotas
037104,COMIDA GATO ,AQ JN,19.0,11.98,20.9,0.585976627712855,0.369473684210526,8.919999999999998,mascotas
205745,COMIDA GATO ,AQ JN,54.0,18.65,27.0,0.316899829393126,0.24064080070476201,8.350000000000001,mascotas
218784,COMIDA GATO ,AQ JN,15.0,9.29,15.9,0.556316665035718,0.357457243460765,6.610000000000001,mascotas
040163,COMIDA GATO ,AQ JN,8.0,38.32,48.8,0.15765562725374901,0.13618525539218201,10.479999999999997,mascotas
074786,COMIDA GATO ,AQ JN,22.0,41.42,65.78,0.443694306659059,0.307332587385372,24.36,mascotas
015544,COMIDA ,AQ JN,5.0,6.32,10.95,0.5751438434982741,0.365137346580947,4.629999999999999,otros
019122,COMIDA PERRO ,AQ JN,7.0,48.33,64.33,0.21009912909354297,0.17362141996658,16.0,mascotas
019266,COMIDA PERRO ,AQ JN,13.0,88.77,119.47,0.223524532243695,0.182689048198974,30.700000000000003,mascotas
010293,COMIDA PERRO ,AQ JN,17.0,131.23,168.13,0.16472051152383402,0.141424925459865,36.900000000000006,mascotas
051912,COMIDA PERRO ,AQ JN,11.0,42.6,62.59,0.33573196756295404,0.251346808877755,19.99,mascotas
037136,COMIDA PERRO ,AQ JN,11.0,37.79,71.28,0.7147489715894061,0.416824260245453,33.49,mascotas
205744,COMIDA PERRO ,AQ JN,36.0,35.53,59.4,0.519842386715452,0.34203703703703703,23.87,mascotas
037107,COMIDA PERRO ,AQ JN,77.0,51.07,79.81,0.42096053545044904,0.296250687438693,28.74,mascotas
037106,COMIDA PERRO ,AQ JN,51.0,35.19,53.5,0.382420109018574,0.27663089282610803,18.31,mascotas
205746,COMIDA PERRO ,AQ JN,25.0,26.4,38.8,0.33603994490358197,0.251519384720067,12.4,mascotas
214095,COMIDA PERRO ,AQ JN,57.0,150.99,227.43,0.369262865090403,0.269680040629761,76.44,mascotas
016932,COMINO ,AQ JB,1.0,0.67,1.13,0.532835820895522,0.34761441090555,0.4599999999999998,otros
016705,COMINO ,AQ JB,16.0,11.84,18.4,0.412400184275186,0.291985365668032,6.559999999999999,otros
077703,COMPRESA ,A3 BS,39.0,57.4,73.86,0.237381399088716,0.191841738742427,16.46,otros
213631,COMPRESA EVAX ,A3 BS,18.0,41.6,51.3,0.18564164201183503,0.15657483292914098,9.699999999999996,otros
005256,COMPRESA EVAX ,A3 BS,18.0,38.45,51.1,0.277831349404822,0.21742411432794198,12.65,otros
005257,COMPRESA EVAX ,A3 BS,12.0,16.44,23.64,0.382580011229646,0.276714554038276,7.199999999999999,otros
081204,COMPRESA EVAX ,A3 BS,11.0,27.05,35.2,0.251269728423148,0.200811801576786,8.150000000000002,otros
046610,COMPRESA ,A3 BS,6.0,6.36,9.0,0.360570875665215,0.26501440102407303,2.64,otros
048379,COMPRESA ,A3 BS,118.0,159.96,259.32,0.473777535292917,0.321471540953264,99.36,otros
048381,COMPRESA ,A3 BS,10.0,11.1,18.7,0.531531531531531,0.34705882352941203,7.6,otros
048382,COMPRESA ,A3 BS,83.0,115.36,190.9,0.504405970243348,0.335285807302238,75.54,otros
048373,COMPRESA ,A3 BS,37.0,29.18,48.1,0.5849897189856069,0.369081081081081,18.92,otros
088009,COMPRESA ,A3 BS,46.0,60.67,91.5399999999999,0.450528077493628,0.310595902612307,30.869999999999905,otros
005476,COMPRESA TENA ,A3 BS,1.0,3.4,4.9,0.31016042780748804,0.236734693877552,1.5000000000000004,otros
601077,CONGUITOS ,AQ I7,21.0,5.46,10.5,0.748418248418248,0.42805447100276195,5.04,otros
601076,CONGUITOS ,AQ I7,20.0,5.2,10.0,0.748251748251749,0.428,4.8,otros
015078,COPO AVENA ,AQ JE,14.0,9.74,15.25,0.422895277207393,0.297207590735263,5.51,otros
600111,CORAZONES                                         ,,2.0,3.638,5.2,0.299615173172073,0.23054145516074398,1.5620000000000005,otros
034499,CORTEZA ,AQ JL,42.0,40.2696,59.0,0.332060548268307,0.24928337431807399,18.730400000000003,otros
215323,CORTEZAS ,AQ JL,20.0,14.4,19.0,0.2,0.166666666666667,4.6,otros
600020,COSTILLAS ,ACKA,5.956,35.4382,43.72,0.12155809267965101,0.10838323353293401,8.281799999999997,otros
210122,COUSCOUS ,AQ JU,9.0,10.66,15.75,0.34322019443970603,0.255520424618745,5.09,otros
010549,CREMA ,AQ J7,4.0,30.36,40.36,0.09868247694334659,0.0898189231322701,10.0,otros
  ,,,,,,  ,20,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
028708,CREMA BAILEYS ,AQ J7,2.0,21.98,30.58,0.149818016378526,0.130297155066672,8.599999999999998,otros
081285,CREMA DOÑA ,AQ JB,3.0,11.67,14.67,0.1426735218509,0.124859392575928,3.0,otros
215476,CREMA ,AQ JB,4.0,9.16,12.6,0.250655021834061,0.200418994413408,3.4399999999999995,otros
025814,CREMA ,AQ I7,12.0,20.76,26.4,0.15606936416185,0.135,5.639999999999997,otros
025813,CREMA ,AQ I7,44.0,75.58,97.3800000000001,0.171291106353293,0.146241276335302,21.800000000000097,otros
003320,CREMA KNORR ,AQ JK,6.0,9.3,13.74,0.343020527859239,0.255409742996267,4.44,otros
038106,CREMA ,A3 BM,1.0,1.31,1.95,0.230206296132733,0.187128205128203,0.6399999999999999,otros
003763,CREMA NIVEA ,A3 BM,5.0,12.31,19.95,0.339561332250203,0.253486961795027,7.639999999999999,otros
212279,CREMA NOCILLA ,AQ I7,7.0,16.1,19.49,0.100417843026539,0.0912542846000699,3.389999999999997,otros
097262,CREMA NOCILLA ,AQ I7,33.0,70.44,85.85,0.108066181405193,0.09752682937056051,15.409999999999997,otros
097260,CREMA NOCILLA ,AQ I7,3.0,8.85,10.95,0.12474576271186401,0.11091018685955399,2.1,otros
024698,CREMA NUTELLA ,AQ I7,18.0,42.66,43.88,-0.0650492264416313,-0.06957502820609231,1.220000000000006,otros
082281,CREMA PANIZO ,AQ J7,1.0,5.4,7.89,0.207592592592592,0.171906149363594,2.4899999999999998,panadería y repostería
003917,CREMA VEET ,A3 BM,2.0,7.7,11.98,0.28582161640013,0.222287145242071,4.28,otros
600538,CREMOSITO ,A0 K9,1.0,1.85,2.55,0.252972972972973,0.201898188093184,0.6999999999999997,otros
210326,CROISANT ,AQ JF,2.0,3.404,4.5,0.201527614571093,0.167726161369193,1.096,otros
600351,CROISSANT ,AQ JF,13.0,23.27,32.5,0.269832402234637,0.212494500659921,9.23,otros
085423,CROISSANT ,AQ JF,82.0,107.82,150.88,0.272167417075599,0.21393993701021302,43.06,otros
077640,CROISSANT ,AQ JF,91.0,134.23,169.27,0.146477890730292,0.127763380275033,35.04000000000002,otros
216741,CROISSANT ,AQ JF,3.0,3.3,4.5,0.2396694214876,0.19333333333333103,1.2000000000000002,otros
216753,CROISSANT ,AQ JF,3.0,4.29,6.0,0.271455816910364,0.21350000000000102,1.71,otros
211731,CROISSANT ,A0 LA,126.0,49.14,75.6,0.39782994782994796,0.284605397421594,26.459999999999997,otros
211731,CROISSANT ,AFAK,153.0,59.67,91.8,0.398261651202827,0.28482627043388503,32.129999999999995,otros
600507,CROISSANT ,AQ JF,1.0,1.79,2.4,0.218994413407821,0.17965169569202602,0.6099999999999999,otros
600355,CROISSANT ,AQ JF,14.0,25.06,36.4,0.320670391061453,0.242808798646362,11.34,otros
219464,CROQUETA ,A0 K8,7.0,10.57,13.23,0.137765545712566,0.12108430091920701,2.66,congelados
007497,CROQUETA ,A0 K8,21.0,30.03,43.05,0.30343595798141204,0.232796982562406,13.019999999999996,congelados
007496,CROQUETA ,A0 K8,43.0,48.67,62.35,0.164540411304332,0.141292143842428,13.68,congelados
089826,CROQUETA ,A0 K8,29.0,35.62,47.85,0.22122403144301,0.181149425287357,12.230000000000004,congelados
016623,CUAJADA ROYAL ,AQ JC,1.0,1.26,1.0,-0.278571428571429,-0.38613861386138604,-0.26,otros
001822,CUBO+ESCURR.,A3 LN,1.0,3.24,5.72,0.458950617283951,0.314575840913899,2.4799999999999995,otros
214683,CUCHARA BETIK ,A3 LO,6.0,1.74,2.94,0.396527975681581,0.283938440608792,1.2,otros
601123,CUCHARAS 20 ,AB 3V,1.0,0.29,1.0,1.84981476204047,0.6491,0.71,otros
214680,CUCHARILLA ,A3 LO,7.0,1.75,3.15,0.487659976387247,0.327803385267862,1.4,otros
214684,CUCHILLO BETIK ,A3 LO,2.0,0.58,0.98,0.396480478768879,0.283914086016019,0.4,otros
221215,CUCHILLO KFK ,A3 4O,3.0,18.9,26.97,0.179351961170143,0.152076705746257,8.07,otros
221213,CUCHILLO KFK ,A3 4O,6.0,29.4,41.94,0.17897003429470998,0.15180202133108,12.54,otros
221212,CUCHILLO KFK ,A3 4O,4.0,14.0,19.96,0.17828571428571402,0.15130940834141599,5.960000000000001,otros
221214,CUCHILLO KFK ,A3 4O,4.0,25.2,35.96,0.17935524071887698,0.152079063649686,10.760000000000002,otros
211594,CUCHILLO MONIX ,A3 4O,0.0,0.0,0.0,1,1,0.0,otros
211594,CUCHILLO MONIX ,A3 4O,12.0,82.8,119.88,0.19652173913043502,0.164244186046512,37.08,otros
600513,CUETARA ,AQ JD,27.0,23.7,37.8,0.450126582278479,0.31040502793296,14.099999999999998,otros
600976,CUMBRES DE ,AQ J5,10.0,7.6,16.9,1.0210526315789499,0.505208333333333,9.3,otros
600975,CUMBRES DE ,AQ J5,13.0,9.88,21.97,1.02115384615385,0.50523311132255,12.089999999999998,otros
000003,Cupón Importe                                     ,ZXY14,0.0,0.0,-35.0,1,1,-35.0,otros
218986,CURCUMA ,AQ JB,4.0,2.0,4.6,1.0902272727272802,0.521583124932044,2.6,otros
  ,,,,,,  ,21,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
600096,CURCUMA ,AQ JR,1.0,1.21,1.7,0.276859504132231,0.21682847896440102,0.49,otros
016930,CURRY ,AQ JB,1.0,0.55,0.78,0.289090909090909,0.22425952045134,0.2299999999999999,otros
215894,DANACOL ,A0 LB,8.0,27.105,35.92,0.27422417095909,0.215208734231345,8.815000000000001,otros
072081,DANACOL ,A0 LB,6.0,21.048,26.94,0.19713548519135798,0.164672660388015,5.892000000000003,otros
049966,DANACOL ,A0 LB,1.0,3.5085,4.49,0.16346016816303302,0.140494855463008,0.9815,otros
048512,DANACOL ,A0 LB,6.0,21.2645,26.94,0.196027326150301,0.163898701864331,5.6755,otros
059889,DANONE ACTIVIA ,A0 LB,1.0,1.62,2.69,0.5092592592592591,0.337423312883436,1.0699999999999998,otros
220315,DANONE ,A0 LB,33.0,14.8956,22.77,0.445155719706595,0.30803304698332,7.8744,otros
220317,DANONE ,A0 LB,16.0,8.388,11.04,0.239197021385863,0.19302582015437297,2.6519999999999992,otros
220318,DANONE ,A0 LB,15.0,7.8303,10.35,0.252039660529757,0.201303256178894,2.5196999999999994,otros
051222,DANONE ,A0 AB,46.0,59.61,73.1400000000001,0.115180491375762,0.103284169931692,13.5300000000001,otros
039247,DANONINO ,A0 LB,6.0,12.4662,14.94,0.152346714747447,0.13220562248996,2.473799999999999,otros
050296,DANONINO ,A0 LB,2.0,2.4894,3.0,0.181810878123243,0.153840924541129,0.5106000000000002,otros
048909,DANONINO MAXI ,A0 LB,2.0,4.18,4.22,-0.0291866028708134,-0.0300640709709216,0.04,otros
047868,DENTIF. ORAL B ,A3 BL,5.0,11.45,18.25,0.31742610704103397,0.240944145060234,6.800000000000001,otros
000555,DENTIF. ,A3 BL,12.0,32.68,48.6,0.22901514308546703,0.186340375359835,15.920000000000002,otros
003415,DENTIF.COLGATE ,A3 BL,21.0,29.25,44.33,0.252366744366744,0.20151185385743597,15.079999999999998,otros
003406,DENTIF.COLGATE ,A3 BL,8.0,11.18,16.8,0.24221824686941001,0.194988479262673,5.620000000000001,otros
003409,DENTIF.COLGATE ,A3 BL,19.0,27.9,40.66,0.204331585651234,0.169663893304553,12.759999999999998,otros
003462,DENTIF.COLGATE ,A3 BL,34.0,49.36,71.0,0.188665496872363,0.158720428386946,21.64,otros
003477,DENTIF.,A3 BL,8.0,5.52,9.52,0.42497903940591697,0.298235291645478,4.0,otros
003523,DEO.DOVE ROLL-,A3 BM,7.0,11.89,18.13,0.260090777026325,0.206406381007018,6.239999999999998,otros
003522,DEO.DOVE SP. ,A3 BM,8.0,20.93,32.75,0.293065432591125,0.22664393092920398,11.82,otros
221498,DEO.MICADERM ,A3 BM,1.0,1.6,2.5,0.291322314049587,0.2256,0.8999999999999999,otros
038205,DEO.MICADERM ,A3 BM,7.0,10.73,17.1,0.317172829712015,0.24079818726701302,6.370000000000001,otros
038206,DEO.MICADERM ,A3 BM,8.0,11.83,19.6,0.369382365885862,0.269743772877421,7.770000000000001,otros
215286,DEO.MICADERM ,A3 BM,9.0,5.58,9.45,0.399875588731894,0.285650804936265,3.869999999999999,otros
215285,DEO.MICADERM ,A3 BM,18.0,11.0,18.9,0.420076634109692,0.295812651246851,7.899999999999999,otros
003552,DEO.REXONA ,A3 BM,13.0,32.93,46.8,0.17449234916037798,0.14856831488525202,13.869999999999996,otros
003597,DEO.SANEX ,A3 BM,17.0,27.24,38.93,0.181291185786579,0.153468668832794,11.69,otros
003596,DEO.SANEX ,A3 BM,3.0,8.07,10.17,0.041592675658237904,0.0399318050426509,2.1,otros
007598,DESATASCADOR ,A3 BA,1.0,5.0,7.99,0.3206,0.24276843858852,2.99,otros
044164,DESATASCADOR ,A3 BA,4.0,9.96,17.56,0.45702811244979896,0.31367144432194,7.599999999999998,otros
006091,DESENGRAS. ,A3 BA,17.0,23.88,31.28,0.08235703309938179,0.076090449436586,7.400000000000002,otros
006086,DESENGRAS.,A3 BA,2.0,2.44,3.98,0.34820823736620904,0.258274818173824,1.54,otros
211014,DESINFECT.,A3 BA,8.0,9.2,15.6,0.401645706072583,0.286552945821092,6.4,otros
601024,DESPERADOS ,AQ J4,16.0,17.76,27.04,0.258506905665997,0.20540761794961798,9.279999999999998,frutas y verduras
218189,DETERG. DIXAN ,A3 A5,4.0,26.26,43.96,0.38353559132137,0.277214112688686,17.7,otros
055544,DETERG.ARIEL ,A3 A5,3.0,44.77,66.0,0.21835238694742898,0.179219402601992,21.23,otros
209830,DETERG.ARIEL ,A3 A5,3.0,19.97,44.97,0.860991487230847,0.462652028845119,25.0,otros
096256,DETERG.ARIEL ,A3 A5,6.0,28.92,47.34,0.352939142461964,0.260868454008741,18.42,otros
071957,DETERG.COLON ,A3 A5,7.0,26.95,48.23,0.478984958371028,0.323860601597049,21.28,otros
033980,DETERG.DIXAN ,A3 A5,7.0,25.35,46.03,0.500594324090827,0.333597372757041,20.68,otros
219771,DETERG.DIXAN ,A3 A5,1.0,8.49,13.49,0.313191990577149,0.238496726163781,5.0,otros
600609,DETERG.,A3 A5,2.0,3.24,6.2,0.739506172839506,0.425124201561391,2.96,otros
006183,DETERG.MICAL ,A3 A5,83.0,214.68,331.25,0.275081381937676,0.21573633325243002,116.57,otros
  ,,,,,,  ,22,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
068584,DETERG.MICAL ,A3 A5,9.0,32.27,51.74,0.32502080841658904,0.245294871108471,19.47,otros
006180,DETERG.MICAL ,A3 A5,10.0,32.17,49.02,0.259309916070873,0.20591429699841998,16.85,otros
006178,DETERG.MICAL ,A3 A5,46.0,119.16,186.0,0.289909254589288,0.224751666489591,66.84,otros
002730,DETERG.MICAL ,A3 A5,11.0,47.08,73.21,0.285206997760098,0.221915223195304,26.129999999999995,otros
078357,DETERG.MICAL ,A3 A5,14.0,26.18,41.3,0.303744578221973,0.232978593580205,15.119999999999996,otros
086630,DETERG.NORIT ,A3 A5,11.0,32.45,47.3,0.20469380738325899,0.169913554903946,14.849999999999994,otros
221940,DETERG.PLUS ,A3 A5,10.0,22.9,38.0,0.37139557544480395,0.270815789473686,15.1,otros
221939,DETERG.PLUS ,A3 A5,7.0,16.03,26.6,0.37139557544480395,0.270815789473686,10.57,otros
221941,DETERG.PLUS ,A3 A5,9.0,20.77,36.0,0.43245383320666697,0.30189722222222204,15.23,otros
221943,DETERG.PLUS ,A3 A5,2.0,3.46,5.7,0.36148664787656104,0.265508771929826,2.24,otros
215948,DETERG.WIPP ,A3 A5,7.0,32.51,54.93,0.396367805455918,0.28385630484119,22.42,otros
040878,DETERG.WIPP ,A3 A5,2.0,9.98,16.58,0.372945891783567,0.271639176762516,6.599999999999998,otros
600484,DINOSAURUS ,AQ JD,24.0,19.89,33.6,0.5359797065679409,0.348949731741936,13.71,otros
206470,DISCO ,A3 BR,15.0,15.45,22.8,0.219507341731527,0.179996736567291,7.350000000000001,otros
206471,DISCO ,A3 BR,21.0,11.88,19.1,0.328931185129532,0.247515589076548,7.220000000000001,otros
